vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;171;77;57;72;79;84;90
0;173;69;48;61;70;79;87
0;174;65;44;55;65;76;86
0;175;64;36;56;66;75;84
0;176;77;50;71;80;86;92
0;177;69;38;61;72;81;89
0;180;60;34;49;61;72;82
0;190;72;47;61;74;83;91
0;191;65;34;56;67;77;85
0;192;67;47;59;68;75;83
0;193;66;18;56;70;81;88
0;194;80;59;75;82;87;93
0;196;69;32;61;74;83;90
0;197;68;32;59;72;82;90
0;198;70;47;60;71;80;89
0;199;67;37;56;71;81;89
0;200;70;0;66;80;87;93
0;201;70;37;62;74;82;90
0;203;58;25;47;58;73;86
0;204;65;13;55;74;83;90
0;205;65;25;54;68;81;89
0;206;64;22;55;67;78;88
0;207;62;20;49;67;80;89
0;220;58;28;46;60;72;84
0;221;65;34;56;67;78;87
0;222;47;0;36;48;62;79
0;223;58;14;49;62;74;84
0;224;58;26;45;59;74;87
0;225;31;8;16;26;42;68
0;226;50;24;39;50;62;80
0;227;58;32;48;59;69;82
0;228;59;23;48;62;73;85
0;229;58;23;45;61;73;86
0;240;72;50;64;74;82;90
0;241;59;7;43;64;79;89
0;242;59;14;46;63;77;88
0;243;44;0;2;53;73;88
0;244;66;40;54;66;79;89
0;245;44;15;26;42;61;83
0;246;74;45;66;78;85;92
0;247;61;4;48;69;82;91
0;248;41;0;9;40;70;88
0;249;32;0;2;20;64;87
0;251;45;8;25;44;66;85
0;252;54;9;41;57;70;84
0;253;68;18;60;74;83;91
0;254;54;2;31;62;77;88
0;260;62;37;54;64;72;81
0;261;65;31;56;68;78;87
0;262;60;28;46;62;75;86
0;263;54;25;41;54;67;82
0;264;63;31;54;65;74;84
0;279;60;32;53;62;69;82
0;280;57;40;50;58;65;75
0;281;71;49;63;72;80;89
0;282;54;26;42;53;65;84
0;283;54;0;41;58;72;84
0;284;65;29;52;69;81;90
0;301;71;48;63;73;81;89
0;302;68;50;61;69;76;83
0;303;31;12;15;17;54;72
0;304;54;32;44;53;64;77
0;305;71;48;62;72;81;90
0;308;77;40;71;82;88;93
0;309;46;10;25;45;67;87
0;310;57;31;44;56;69;81
0;312;54;6;41;57;70;87
0;313;45;17;28;44;60;79
0;314;54;20;44;56;66;79
0;315;57;15;47;59;71;84
0;316;50;16;36;54;64;78
0;317;50;20;39;51;62;78
0;320;48;16;33;49;62;80
0;321;53;34;44;51;60;76
0;340;69;2;63;81;88;94
0;341;77;40;74;82;87;93
0;342;55;5;21;65;83;91
0;343;67;28;60;71;80;89
0;344;48;1;13;56;72;87
0;346;53;4;36;58;75;85
0;347;64;28;49;68;82;90
0;349;70;41;60;73;82;90
0;351;63;9;48;69;83;91
0;361;62;23;48;64;79;89
0;362;61;37;50;61;71;85
0;363;52;22;42;52;63;77
0;364;47;19;33;46;60;82
0;380;72;45;62;75;84;92
0;381;59;3;47;65;79;89
0;382;68;42;58;69;80;89
0;383;53;3;36;57;74;88
0;384;61;2;40;73;84;92
0;385;46;0;23;50;69;86
0;401;53;20;44;56;65;76
0;403;41;21;31;41;50;62
0;404;52;26;41;53;63;76
0;405;51;17;36;52;66;85
0;420;57;14;44;60;74;86
0;421;41;0;2;44;69;87
0;422;54;0;6;70;84;92
0;423;40;0;15;47;62;80
0;424;56;5;40;60;76;87
0;425;66;3;58;74;84;91
0;440;51;25;42;54;62;71
0;441;67;43;61;69;77;84
0;442;66;45;59;67;76;84
0;443;51;2;37;58;70;83
0;444;66;37;57;68;78;85
0;445;65;35;56;68;76;86
0;446;63;30;52;66;77;87
0;447;66;31;57;69;79;86
0;460;72;39;65;77;84;91
0;461;73;49;65;76;83;91
0;462;43;4;17;43;67;82
0;463;50;0;17;60;81;91
0;465;49;22;37;49;61;79
0;466;66;30;56;69;80;89
0;468;67;22;58;72;81;90
0;480;66;53;61;66;71;81
0;481;43;1;5;54;67;82
0;482;71;55;65;72;78;86
0;483;40;2;18;41;62;79
0;484;61;2;58;69;76;85
0;500;75;50;68;78;84;91
0;501;60;14;49;66;77;88
0;510;60;39;50;60;70;82
0;511;61;32;51;63;72;83
0;512;67;41;59;68;77;87
0;513;48;25;37;46;58;76
0;514;61;39;51;62;71;81
0;517;56;27;40;52;75;87
0;518;46;21;32;41;61;81
0;519;47;33;42;46;51;63
0;530;68;35;57;70;81;89
0;531;36;17;26;34;44;71
0;532;42;15;28;38;51;83
0;540;31;23;28;31;35;40
0;541;32;23;28;32;36;41
0;542;30;22;27;30;33;38
0;544;32;21;27;31;36;42
0;545;31;22;27;31;35;40
0;546;31;23;27;31;35;40
0;560;30;22;27;30;33;38
0;561;30;21;27;30;34;39
0;563;29;20;25;29;32;38
0;564;32;22;27;31;36;42
0;565;29;20;25;29;33;38
0;566;29;20;25;29;33;39
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;588;0;0;0;0;0;0
0;589;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;607;0;0;0;0;0;0
0;608;0;0;0;0;0;0
0;609;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;45;12;25;46;64;81
0;651;48;3;31;52;67;79
0;660;55;3;47;61;72;82
0;661;38;0;6;35;67;85
0;662;17;1;8;17;24;38
0;663;67;5;58;76;84;91
0;680;61;26;53;64;73;83
0;681;61;26;52;64;74;85
0;690;56;3;36;65;77;88
0;691;68;29;60;72;80;88
0;692;61;31;53;62;70;85
0;693;60;18;54;63;71;80
0;694;70;37;62;74;82;90
0;710;62;15;52;67;78;87
0;711;56;23;45;57;70;83
0;720;68;5;61;75;83;91
0;721;53;9;41;57;69;84
0;722;34;0;0;26;67;84
0;723;17;0;0;4;25;73
0;724;42;0;7;46;71;87
0;740;68;25;52;77;84;91
0;750;45;23;33;44;56;78
0;751;60;24;45;60;78;89
0;752;49;16;29;46;73;89
0;753;54;15;41;56;70;82
0;754;58;21;43;58;77;87
0;755;46;12;28;44;62;86
0;756;51;14;32;50;71;88
0;757;80;48;78;84;88;93
0;758;38;4;11;26;68;88
0;759;33;12;17;27;47;72
0;760;41;3;22;41;56;85
0;770;47;25;37;47;56;71
0;772;47;27;39;47;55;66
0;773;43;24;32;41;50;72
0;774;34;20;27;33;40;54
0;775;52;23;43;53;62;77
0;776;60;18;38;66;81;90
0;791;51;15;38;51;66;81
0;811;44;2;22;48;65;83
0;812;42;5;25;42;55;82
0;813;57;12;44;60;74;85
0;815;45;0;6;49;82;90
0;816;40;2;21;41;56;80
0;841;38;6;24;37;56;70
0;842;49;2;30;51;67;85
0;843;51;1;30;52;78;89
0;844;29;0;2;24;49;80
0;850;54;18;39;54;69;85
0;860;73;32;67;79;85;91
0;861;43;0;0;49;72;88
0;862;56;0;47;60;72;84
0;863;0;0;0;0;0;0
0;890;48;27;38;48;57;70
0;892;47;28;39;47;54;69
0;893;47;30;39;46;55;74
0;894;44;25;37;44;52;65
0;910;42;12;24;37;58;82
0;911;44;17;29;42;59;78
0;912;55;19;33;54;78;90
0;930;57;14;35;60;80;90
0;950;65;23;54;69;80;89
0;951;60;20;45;65;78;88
0;952;61;8;46;68;81;89
0;955;27;0;23;29;33;38
0;956;37;0;21;36;56;76
