vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;54;21;48;58;65;71
0;002;52;21;47;57;62;66
0;003;51;8;43;57;64;71
0;004;60;22;52;64;73;82
0;005;65;38;58;67;75;84
0;006;44;32;38;44;50;56
0;020;64;20;52;71;81;88
0;021;57;17;47;60;71;83
0;022;56;2;40;65;76;85
0;023;53;23;42;54;66;80
0;024;69;45;62;70;78;86
0;026;56;18;43;57;70;86
0;040;56;16;42;60;72;86
0;041;62;31;54;65;74;85
0;042;76;48;72;80;85;91
0;043;53;24;40;53;67;80
0;044;74;46;66;78;85;92
0;045;75;49;66;78;85;92
0;046;71;41;62;75;82;90
0;047;73;46;65;76;84;91
0;048;61;22;50;63;76;87
0;049;46;0;24;50;65;83
0;050;47;2;25;52;71;87
0;051;19;0;4;12;31;56
0;052;62;9;52;67;80;90
0;053;39;1;11;39;62;84
0;054;40;10;24;38;52;77
0;055;66;16;54;72;84;92
0;056;57;9;32;61;80;91
0;057;26;0;4;13;47;83
0;058;55;14;39;55;74;89
0;070;54;20;36;55;71;87
0;073;66;31;59;69;78;87
0;080;48;1;8;58;78;89
0;082;56;3;36;62;79;90
0;089;43;5;22;45;60;77
0;090;60;21;55;63;70;81
0;091;49;1;31;57;68;81
0;092;30;15;17;24;39;64
0;093;45;18;32;45;57;73
0;095;4;0;0;1;6;18
0;097;26;3;17;26;35;54
0;098;41;8;24;40;56;74
0;110;64;46;58;64;71;84
0;111;65;30;53;68;79;88
0;113;16;0;0;3;25;71
0;114;34;1;6;28;58;83
0;115;53;22;44;54;64;77
0;120;62;22;56;65;73;82
0;121;62;22;54;65;74;85
0;130;65;11;58;69;78;88
0;131;25;3;15;24;33;50
0;132;2;0;0;0;2;6
0;133;67;3;60;73;83;91
0;134;68;35;57;71;81;90
0;135;67;27;54;71;84;92
0;136;69;51;62;70;78;87
0;137;69;14;60;75;85;93
0;138;2;0;0;0;0;2
0;139;57;1;34;69;83;92
0;140;71;50;63;71;80;88
0;141;33;1;5;24;60;84
0;142;66;33;57;70;80;88
0;143;54;0;33;62;77;89
0;144;48;0;7;54;78;90
0;160;18;0;0;4;15;84
0;161;63;36;56;66;73;81
0;162;66;38;58;68;77;84
0;163;69;41;64;73;79;85
0;165;68;49;60;68;76;84
0;166;68;52;61;69;75;82
0;167;60;6;53;64;73;83
0;169;68;51;61;68;76;86
0;170;80;63;76;81;86;92
0;171;77;57;72;79;85;91
0;174;66;45;56;66;76;87
0;175;65;39;58;67;75;85
0;176;76;49;69;79;85;92
0;177;71;44;63;73;81;89
0;180;62;34;51;64;74;85
0;181;70;52;63;71;79;88
0;182;64;21;55;68;78;86
0;190;72;48;62;75;84;92
0;191;68;50;61;69;77;84
0;192;66;39;58;68;77;85
0;193;69;32;61;73;81;88
0;194;81;60;75;83;88;94
0;196;71;38;63;75;84;91
0;197;69;33;59;72;83;91
0;198;71;47;61;72;81;90
0;199;68;38;57;72;82;90
0;200;72;0;69;81;87;93
0;201;71;39;63;74;82;90
0;203;60;25;48;60;74;87
0;204;66;13;56;74;83;91
0;205;65;25;55;69;81;89
0;206;65;28;55;68;78;87
0;207;63;18;50;69;81;90
0;220;61;28;49;63;74;86
0;221;65;32;56;67;77;87
0;222;45;0;28;49;66;84
0;223;60;20;49;64;75;86
0;224;58;25;44;58;72;86
0;225;31;8;16;26;44;68
0;226;50;23;38;50;62;81
0;227;59;30;49;60;70;82
0;228;60;24;50;63;74;85
0;229;60;26;47;62;75;86
0;240;72;49;63;73;82;90
0;241;56;5;38;62;78;89
0;242;55;4;37;61;76;89
0;243;45;0;2;56;74;88
0;244;66;40;54;66;79;89
0;245;45;15;27;44;61;83
0;246;74;45;65;77;85;92
0;247;61;4;48;69;81;91
0;248;41;0;10;42;70;87
0;249;33;0;2;21;64;87
0;251;47;8;26;47;67;85
0;252;54;11;40;56;69;84
0;253;69;20;60;75;84;92
0;254;56;3;37;64;78;89
0;260;62;35;54;64;72;81
0;261;68;37;58;70;81;90
0;262;60;25;44;64;76;87
0;263;54;26;41;55;68;83
0;264;63;33;54;64;74;86
0;279;59;25;51;62;71;83
0;280;58;39;51;59;66;76
0;281;71;50;63;72;80;89
0;282;54;25;42;53;66;84
0;283;55;9;41;59;72;86
0;284;66;29;52;70;81;91
0;301;71;48;63;72;81;90
0;302;68;51;61;69;76;84
0;303;35;12;16;20;59;75
0;304;56;33;46;55;66;78
0;305;70;46;61;71;80;89
0;308;78;43;72;83;89;94
0;309;49;12;30;49;70;87
0;310;57;32;45;57;70;81
0;312;53;7;36;56;70;86
0;313;47;16;30;48;62;80
0;314;54;22;44;56;66;80
0;315;57;13;48;59;71;85
0;316;52;17;40;55;66;79
0;317;46;17;30;47;59;77
0;320;49;18;33;51;64;80
0;321;53;34;45;52;60;77
0;322;66;45;59;67;76;85
0;340;74;2;71;83;89;95
0;341;78;44;74;83;88;94
0;342;57;6;23;68;84;92
0;343;68;34;60;71;81;89
0;344;49;1;14;58;73;88
0;346;53;3;35;60;75;86
0;347;65;28;50;69;82;91
0;349;71;42;62;73;83;92
0;351;64;11;49;72;84;92
0;361;57;19;41;58;76;89
0;362;61;36;50;61;72;85
0;363;54;23;44;54;65;79
0;364;50;20;36;49;64;85
0;380;73;46;64;76;84;92
0;381;58;2;44;66;81;91
0;382;67;40;55;68;79;89
0;383;53;4;34;57;75;89
0;384;64;3;46;76;86;93
0;385;47;0;26;51;70;87
0;401;54;25;45;55;66;78
0;403;42;21;32;42;51;63
0;404;54;28;43;54;65;77
0;405;57;16;40;60;74;88
0;420;56;13;42;60;74;87
0;421;43;0;10;47;71;88
0;422;52;0;5;69;84;93
0;423;36;0;8;38;60;77
0;424;56;5;41;60;74;88
0;425;66;6;58;71;82;91
0;440;52;23;43;56;64;70
0;441;66;33;60;70;78;86
0;442;67;44;60;69;77;85
0;443;56;17;45;59;71;85
0;444;67;40;58;69;77;85
0;445;66;36;58;69;78;88
0;446;65;32;54;67;78;87
0;447;62;25;50;66;76;87
0;461;73;50;66;74;82;90
0;462;45;4;16;49;68;82
0;463;54;0;22;66;83;92
0;465;51;23;39;51;63;80
0;466;66;28;55;69;80;90
0;468;68;26;60;72;82;90
0;469;73;39;66;77;85;92
0;470;73;41;65;76;84;91
0;480;66;53;61;66;71;78
0;481;38;1;2;48;62;79
0;482;71;56;65;71;78;86
0;483;39;3;17;37;60;80
0;484;70;54;65;71;77;86
0;500;74;50;67;76;83;90
0;501;62;9;53;68;78;89
0;510;63;38;54;66;73;83
0;511;61;29;52;63;74;84
0;512;67;42;59;68;76;86
0;513;48;25;37;47;59;76
0;514;62;39;53;64;73;82
0;517;58;28;43;56;74;86
0;518;50;21;35;46;66;84
0;519;47;34;42;47;51;65
0;530;68;38;58;69;80;90
0;531;39;17;26;36;46;81
0;532;43;15;29;39;54;83
0;540;31;23;28;31;35;40
0;541;31;24;28;31;35;39
0;542;30;22;27;30;33;38
0;544;32;22;27;32;36;42
0;545;31;22;27;31;35;40
0;546;32;23;28;32;35;41
0;560;30;22;27;30;33;39
0;561;31;22;27;30;34;40
0;563;29;20;25;29;33;39
0;564;32;22;28;31;36;42
0;565;29;21;25;29;32;39
0;566;30;21;26;29;33;39
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;588;0;0;0;0;0;0
0;589;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;607;0;0;0;0;0;0
0;608;0;0;0;0;0;0
0;609;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;43;7;24;42;64;79
0;651;51;3;39;57;68;80
0;660;56;3;47;63;72;83
0;661;42;1;9;42;73;88
0;662;20;2;10;19;27;43
0;663;67;4;58;75;85;92
0;680;62;30;54;64;73;82
0;681;61;24;53;65;74;85
0;690;55;4;37;64;77;87
0;691;68;30;61;72;80;88
0;692;62;34;54;63;72;84
0;694;71;41;63;73;83;91
0;695;35;3;9;27;61;79
0;696;61;23;55;64;72;81
0;710;62;2;54;68;79;88
0;711;56;24;46;58;70;83
0;720;70;20;63;76;84;92
0;721;54;7;40;58;70;83
0;722;36;0;0;36;69;84
0;723;16;0;0;4;22;74
0;724;41;0;5;44;72;88
0;740;61;7;42;70;83;91
0;750;45;23;33;44;55;73
0;751;53;21;37;52;71;86
0;752;45;15;26;42;62;84
0;753;55;24;41;55;70;85
0;754;57;19;41;57;76;88
0;755;47;11;27;46;66;85
0;756;53;14;33;52;76;89
0;757;79;35;78;84;88;93
0;758;35;5;11;20;60;87
0;759;33;13;16;26;47;82
0;760;40;3;23;42;55;80
0;770;47;27;37;47;56;73
0;772;49;28;40;49;58;70
0;773;46;24;35;44;52;79
0;774;34;21;27;33;38;50
0;775;52;22;42;52;63;78
0;776;48;16;27;45;70;88
0;791;54;13;41;57;70;84
0;811;41;0;13;44;64;83
0;812;44;6;26;44;58;84
0;813;56;8;40;60;73;85
0;815;36;0;3;28;70;89
0;816;39;1;17;40;57;81
0;841;47;23;33;44;66;81
0;842;44;2;23;47;65;81
0;843;52;1;41;45;80;91
0;844;32;0;3;29;55;82
0;850;53;17;40;55;68;83
0;860;80;53;77;83;88;93
0;861;48;0;27;53;72;87
0;862;59;15;49;61;73;85
0;863;0;0;0;0;0;0
0;890;49;24;41;48;59;75
0;892;48;27;38;48;58;69
0;893;48;31;40;48;53;73
0;894;46;27;38;45;53;67
0;910;51;10;32;52;70;88
0;911;47;19;30;44;60;82
0;912;59;20;39;59;80;91
0;930;64;19;47;68;84;92
0;950;65;29;56;68;78;89
0;951;57;0;44;63;77;88
0;952;60;10;47;66;78;89
0;955;29;0;27;31;35;40
0;956;46;13;25;44;63;87
