vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;36;8;13;22;43;98
0;002;40;17;22;29;42;95
0;003;29;15;19;24;32;62
0;004;58;2;23;46;77;160
0;005;56;14;27;43;73;150
0;006;21;12;16;19;22;40
0;020;23;1;7;13;28;74
0;021;17;3;5;8;16;64
0;022;14;2;4;6;11;60
0;023;10;1;2;4;8;40
0;024;9;1;3;4;7;30
0;026;7;1;1;2;4;33
0;040;18;1;2;6;14;90
0;041;12;1;3;7;14;36
0;042;15;1;5;11;19;41
0;043;5;1;1;2;4;15
0;044;15;1;3;7;16;59
0;045;15;2;4;8;16;57
0;046;8;1;2;4;9;26
0;047;6;1;2;4;7;16
0;048;7;1;1;3;8;25
0;049;18;2;5;10;17;65
0;050;12;1;3;7;14;38
0;051;4;1;2;3;4;10
0;052;7;1;1;3;8;26
0;053;4;1;1;2;4;16
0;054;3;1;1;2;4;8
0;055;11;1;2;6;13;37
0;056;9;1;2;4;9;32
0;057;2;1;1;1;2;8
0;058;6;1;1;1;6;25
0;070;3;1;1;1;2;10
0;073;1;1;1;1;1;2
0;080;7;1;3;5;8;17
0;082;5;1;1;2;6;18
0;089;5;1;1;1;3;22
0;090;20;1;2;15;30;62
0;091;7;1;1;3;7;28
0;092;2;1;1;1;2;4
0;093;1;1;1;1;1;3
0;095;3;1;1;2;4;5
0;097;1;1;1;1;1;3
0;098;2;1;1;1;2;5
0;110;7;1;1;3;8;30
0;111;5;1;1;3;5;14
0;113;3;1;1;2;3;9
0;114;4;1;1;2;4;13
0;115;1;1;1;1;1;2
0;120;14;3;6;9;15;40
0;121;13;1;4;8;15;41
0;130;24;6;12;19;29;61
0;131;9;1;4;9;14;19
0;132;9;1;1;4;8;41
0;133;10;1;2;7;12;28
0;134;9;1;4;6;10;24
0;135;9;1;3;6;12;31
0;136;10;1;2;6;13;30
0;137;14;2;6;11;17;35
0;138;4;1;2;3;5;8
0;139;10;2;4;7;12;26
0;140;10;1;4;8;12;27
0;141;5;1;2;3;6;14
0;142;8;1;2;5;10;24
0;143;6;1;1;3;8;20
0;144;5;1;1;3;6;17
0;160;15;2;6;10;17;43
0;161;7;1;1;2;6;25
0;162;25;7;10;17;33;66
0;163;14;6;8;10;15;34
0;165;17;7;10;13;19;39
0;166;12;6;8;9;13;26
0;167;8;1;2;4;9;23
0;169;13;2;5;8;13;41
0;170;12;1;3;9;17;34
0;171;5;1;2;3;6;18
0;174;5;1;2;4;6;15
0;175;3;1;1;1;2;8
0;176;3;1;1;1;2;9
0;177;5;1;1;2;5;17
0;180;7;1;1;1;5;34
0;181;6;1;1;2;5;24
0;182;5;1;1;2;4;20
