vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;3;66;3;3;25;37;37
0;001;1;B-107b;1;60;60;60;60;60;60
0;001;1;B-108b;1;696;696;696;696;696;696
0;001;1;B-110;1;24;24;24;24;24;24
0;001;1;B-112ap;3;837;13;13;173;651;651
0;001;1;B-116p;1;4;4;4;4;4;4
0;001;1;B-119b;1;17;17;17;17;17;17
0;001;1;B-124p;1;1764;1764;1764;1764;1764;1764
0;001;1;B-125o;1;3;3;3;3;3;3
0;001;1;B-131;1;3;3;3;3;3;3
0;001;1;B-134o;2;38;19;19;19;19;19
0;001;1;B-134p;3;427;41;41;178;207;207
0;001;2;B-105;2;2;1;1;1;1;1
0;001;2;B-107a;7;189;2;6;31;42;55
0;001;2;B-107b;2;22;8;8;11;14;14
0;001;2;B-108b;2;1256;168;168;628;1087;1087
0;001;2;B-109;1;49;49;49;49;49;49
0;001;2;B-110;4;55;7;9;14;18;19
0;001;2;B-111;1;12;12;12;12;12;12
0;001;2;B-112ap;9;1104;12;57;115;212;217
0;001;2;B-114;1;419;419;419;419;419;419
0;001;2;B-116o;2;5;2;2;3;4;4
0;001;2;B-116p;2;48;12;12;24;36;36
0;001;2;B-118;1;3;3;3;3;3;3
0;001;2;B-119a;1;63;63;63;63;63;63
0;001;2;B-119b;2;16;8;8;8;8;8
0;001;2;B-121;2;2;1;1;1;1;1
0;001;2;B-124p;2;441;220;220;220;220;220
0;001;2;B-125o;1;27;27;27;27;27;27
0;001;2;B-125p;1;450;450;450;450;450;450
0;001;2;B-131;2;2;0;0;1;1;1
0;001;2;B-134o;6;434;20;28;53;100;179
0;001;2;B-134p;8;1238;41;41;103;207;493
0;001;3;B-105;2;2;1;1;1;1;1
0;001;3;B-106;5;145;3;27;36;38;41
0;001;3;B-107a;18;335;1;9;11;28;66
0;001;3;B-107b;5;146;9;9;19;30;80
0;001;3;B-109;12;1861;95;110;146;178;271
0;001;3;B-110;3;26;3;3;5;18;18
0;001;3;B-111;2;12;6;6;6;6;6
0;001;3;B-112ap;19;1655;7;47;61;112;332
0;001;3;B-112b;3;917;41;41;383;492;492
0;001;3;B-114;1;990;990;990;990;990;990
0;001;3;B-116o;1;2;2;2;2;2;2
0;001;3;B-116p;16;708;4;6;13;103;142
0;001;3;B-119b;3;25;8;8;8;8;8
0;001;3;B-121;9;66;2;6;6;8;17
0;001;3;B-124p;12;2968;47;128;294;367;441
0;001;3;B-125o;2;109;7;7;54;102;102
0;001;3;B-125p;1;364;364;364;364;364;364
0;001;3;B-131;13;15;0;1;1;1;2
0;001;3;B-132;2;33;12;12;17;22;22
0;001;3;B-134o;13;267;2;6;17;20;67
0;001;3;B-134p;18;2168;6;31;75;207;332
0;001;4;B-105;19;175;0;0;0;1;133
0;001;4;B-106;32;1742;24;33;47;61;142
0;001;4;B-107a;79;1360;1;9;12;24;48
0;001;4;B-107b;17;2144;7;19;70;163;487
0;001;4;B-108b;22;15582;24;48;372;816;2881
0;001;4;B-109;58;12537;50;116;187;287;446
0;001;4;B-110;30;342;3;6;8;17;24
0;001;4;B-111;38;1646;3;6;9;30;292
0;001;4;B-112ap;67;6801;13;54;67;142;283
0;001;4;B-112b;33;7912;28;82;219;383;492
0;001;4;B-112c;17;7261;28;140;308;615;1594
0;001;4;B-113;2;41;17;17;21;24;24
0;001;4;B-114;24;21749;28;127;481;749;3818
0;001;4;B-115;6;883;21;21;72;349;349
0;001;4;B-116o;1;8;8;8;8;8;8
0;001;4;B-116p;97;10331;8;15;49;130;455
0;001;4;B-118;2;23;11;11;12;13;13
0;001;4;B-119a;10;389;5;8;20;41;139
0;001;4;B-119b;7;374;1;8;17;101;176
0;001;4;B-120;1;5;5;5;5;5;5
0;001;4;B-121;20;255;4;7;11;15;33
0;001;4;B-123;1;23;23;23;23;23;23
0;001;4;B-124p;68;31530;25;143;304;733;1543
0;001;4;B-125o;25;984;3;7;23;52;115
0;001;4;B-125p;28;10264;30;95;159;659;881
0;001;4;B-126b;3;23;3;3;10;10;10
0;001;4;B-127;2;7;1;1;3;6;6
0;001;4;B-131;83;294;1;1;2;3;10
0;001;4;B-132;27;960;4;4;12;57;132
0;001;4;B-134o;85;7727;3;10;17;100;351
0;001;4;B-134p;119;78281;6;12;49;276;3945
0;001;4;B-259;1;3883;3883;3883;3883;3883;3883
0;002;2;B-110;2;42;18;18;21;24;24
0;002;2;B-111;1;37;37;37;37;37;37
0;002;2;B-116p;1;115;115;115;115;115;115
0;002;2;B-124p;1;228;228;228;228;228;228
0;002;2;B-125o;1;22;22;22;22;22;22
0;002;2;B-125p;1;212;212;212;212;212;212
0;002;2;B-131;1;1;1;1;1;1;1
0;002;2;B-134o;1;45;45;45;45;45;45
0;002;3;B-106;4;486;43;51;90;192;263
0;002;3;B-108b;1;1297;1297;1297;1297;1297;1297
0;002;3;B-110;10;260;14;17;24;28;48
0;002;3;B-111;12;870;4;7;22;147;264
0;002;3;B-112b;1;765;765;765;765;765;765
0;002;3;B-112c;2;2293;1007;1007;1146;1286;1286
0;002;3;B-114;1;1046;1046;1046;1046;1046;1046
0;002;3;B-116p;9;398;8;16;24;47;140
0;002;3;B-119a;1;39;39;39;39;39;39
0;002;3;B-119b;1;25;25;25;25;25;25
0;002;3;B-120;1;5;5;5;5;5;5
0;002;3;B-121;1;122;122;122;122;122;122
0;002;3;B-124p;3;310;25;25;50;236;236
0;002;3;B-125o;3;104;17;17;24;62;62
0;002;3;B-131;9;25;1;1;2;4;6
0;002;3;B-134o;15;370;5;11;18;36;64
0;002;3;B-134p;7;500;12;37;62;68;204
0;002;4;B-105;1;43;43;43;43;43;43
0;002;4;B-106;16;2525;5;88;147;197;377
0;002;4;B-107a;10;485;3;4;23;84;169
0;002;4;B-107b;27;936;3;5;13;45;140
0;002;4;B-108b;32;22930;24;192;552;1068;2233
0;002;4;B-109;4;4556;117;146;818;2132;2803
0;002;4;B-110;61;1680;7;15;27;34;55
0;002;4;B-111;34;2280;6;7;30;89;214
0;002;4;B-112ap;13;1687;7;34;101;174;314
0;002;4;B-112b;24;20924;28;206;752;1312;2324
0;002;4;B-112c;24;18010;56;344;587;1076;1789
0;002;4;B-114;33;54025;113;339;1131;2178;5175
0;002;4;B-116p;72;14795;12;39;93;247;775
0;002;4;B-118;3;21;1;1;3;17;17
0;002;4;B-119a;10;495;5;12;38;63;180
0;002;4;B-119b;9;1146;8;67;109;159;273
0;002;4;B-120;2;10;2;2;5;7;7
0;002;4;B-121;22;5499;7;20;96;463;750
0;002;4;B-122;2;386;90;90;193;296;296
0;002;4;B-124p;31;21696;50;147;533;919;1810
0;002;4;B-125o;30;1471;2;7;34;66;236
0;002;4;B-125p;29;15838;30;100;288;698;1328
0;002;4;B-127;1;5;5;5;5;5;5
0;002;4;B-131;65;766;1;2;3;4;72
0;002;4;B-132;15;415;2;6;12;32;118
0;002;4;B-134o;73;3180;5;17;33;46;126
0;002;4;B-134p;65;35326;25;43;80;142;1326
0;002;4;B-259;1;263;263;263;263;263;263
0;003;1;B-105;21;373;4;11;19;22;33
0;003;1;B-106;1;27;27;27;27;27;27
0;003;1;B-107a;1;3;3;3;3;3;3
0;003;1;B-107b;1;14;14;14;14;14;14
0;003;1;B-108b;12;5288;24;312;384;492;1152
0;003;1;B-110;7;94;4;12;14;15;24
0;003;1;B-111;1;101;101;101;101;101;101
0;003;1;B-112b;10;5582;246;383;454;601;1230
0;003;1;B-112c;6;3355;84;140;503;1062;1062
0;003;1;B-114;1;679;679;679;679;679;679
0;003;1;B-115;1;144;144;144;144;144;144
0;003;1;B-116p;6;591;21;43;71;149;234
0;003;1;B-119a;1;41;41;41;41;41;41
0;003;1;B-121;2;27;13;13;14;15;15
0;003;1;B-124p;17;7461;23;149;319;526;1764
0;003;1;B-125o;34;1017;4;13;27;42;72
0;003;1;B-125p;13;3812;30;121;212;443;759
0;003;1;B-131;13;42;0;1;2;2;19
0;003;1;B-132;5;390;3;70;70;82;165
0;003;1;B-134o;40;5399;9;51;112;164;348
0;003;1;B-134p;19;7977;21;311;414;518;767
0;003;2;B-105;22;369;3;7;16;24;33
0;003;2;B-106;1;3;3;3;3;3;3
0;003;2;B-107a;1;12;12;12;12;12;12
0;003;2;B-107b;4;284;6;7;44;135;189
0;003;2;B-108b;11;6915;48;240;456;1104;1417
