vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;1;9;9;9;9;9;9
0;001;1;B-110;1;15;15;15;15;15;15
0;001;1;B-112ap;1;30;30;30;30;30;30
0;001;1;B-116p;1;4;4;4;4;4;4
0;001;1;B-119b;1;2;2;2;2;2;2
0;001;1;B-131;1;0;0;0;0;0;0
0;001;1;B-134o;1;10;10;10;10;10;10
0;001;2;B-106;1;409;409;409;409;409;409
0;001;2;B-107a;8;110;8;10;13;17;24
0;001;2;B-107b;1;6;6;6;6;6;6
0;001;2;B-108b;7;1624;12;73;158;509;594
0;001;2;B-110;8;91;4;9;11;15;18
0;001;2;B-111;12;228;6;10;16;21;59
0;001;2;B-112ap;8;334;26;32;41;45;71
0;001;2;B-112b;1;381;381;381;381;381;381
0;001;2;B-114;3;499;50;50;102;347;347
0;001;2;B-116p;8;64;2;8;9;9;13
0;001;2;B-121;3;47;9;9;19;19;19
0;001;2;B-124p;4;562;17;49;131;232;284
0;001;2;B-125o;3;13;1;1;2;10;10
0;001;2;B-125p;3;244;41;41;85;119;119
0;001;2;B-131;14;13;0;0;1;1;3
0;001;2;B-132;4;52;10;10;10;16;22
0;001;2;B-134o;11;178;6;12;16;19;29
0;001;2;B-134p;1;9;9;9;9;9;9
0;001;3;B-106;3;74;14;14;18;42;42
0;001;3;B-107a;48;673;4;9;11;16;36
0;001;3;B-107b;8;140;2;3;10;34;43
0;001;3;B-108b;28;5241;12;94;189;236;396
0;001;3;B-109;3;489;66;66;128;294;294
0;001;3;B-110;18;101;2;2;4;8;16
0;001;3;B-111;27;689;3;12;25;37;53
0;001;3;B-112ap;48;2305;26;34;39;49;109
0;001;3;B-112b;8;819;9;48;101;139;232
0;001;3;B-114;8;1163;14;80;131;213;300
0;001;3;B-115;1;172;172;172;172;172;172
0;001;3;B-116p;38;379;2;6;8;11;34
0;001;3;B-118;1;4;4;4;4;4;4
0;001;3;B-119a;4;41;1;3;6;18;28
0;001;3;B-119b;3;42;5;5;14;23;23
0;001;3;B-121;10;179;9;9;14;28;38
0;001;3;B-123;1;4;4;4;4;4;4
0;001;3;B-124p;13;2686;9;104;132;284;554
0;001;3;B-125bis;1;264;264;264;264;264;264
0;001;3;B-125o;17;179;2;4;6;12;59
0;001;3;B-125p;8;803;16;17;47;82;494
0;001;3;B-131;51;63;0;1;1;1;3
0;001;3;B-132;7;116;3;7;10;32;37
0;001;3;B-134o;58;1253;5;12;17;28;65
0;001;3;B-134p;17;1195;9;19;47;93;224
0;001;4;B-105;1;4;4;4;4;4;4
0;001;4;B-106;11;793;1;12;39;102;307
0;001;4;B-107a;68;1419;1;9;13;21;56
0;001;4;B-107b;31;895;2;5;14;32;102
0;001;4;B-108b;70;26095;36;189;315;521;957
0;001;4;B-109;19;7147;18;92;165;349;1992
0;001;4;B-110;35;349;2;3;4;12;27
0;001;4;B-111;31;1432;3;13;31;71;139
0;001;4;B-112ap;65;4254;15;30;45;81;189
0;001;4;B-112b;28;4055;16;72;144;198;288
0;001;4;B-112c;3;659;31;31;260;368;368
0;001;4;B-114;52;25678;25;130;243;632;1865
0;001;4;B-115;4;835;9;13;112;405;603
0;001;4;B-116o;1;17;17;17;17;17;17
0;001;4;B-116p;52;3263;6;10;30;63;331
0;001;4;B-118;6;6749;89;266;1043;1732;2575
0;001;4;B-119a;8;180;5;7;15;25;80
0;001;4;B-119b;3;103;5;5;16;81;81
0;001;4;B-120;6;131;5;7;12;32;62
0;001;4;B-121;26;5399;9;10;48;226;958
0;001;4;B-123;5;21;4;4;4;4;4
0;001;4;B-124p;66;22155;57;95;157;397;1201
0;001;4;B-125bis;2;368;138;138;184;231;231
0;001;4;B-125o;45;871;2;4;10;24;68
0;001;4;B-125p;38;4583;16;43;84;136;363
0;001;4;B-126b;10;22;0;1;1;3;6
0;001;4;B-127;4;4;0;0;1;1;2
0;001;4;B-131;77;285;0;1;2;2;14
0;001;4;B-132;31;1547;3;3;19;80;140
0;001;4;B-134o;82;12538;5;17;32;114;317
0;001;4;B-134p;52;175664;9;75;355;3775;15062
0;001;4;B-259;13;21329;329;724;1317;1975;4213
0;002;2;B-107a;1;2;2;2;2;2;2
0;002;2;B-107b;2;18;2;2;9;16;16
0;002;2;B-108b;2;751;97;97;376;654;654
0;002;2;B-109;1;100;100;100;100;100;100
0;002;2;B-110;5;97;15;17;18;23;23
0;002;2;B-114;1;216;216;216;216;216;216
0;002;2;B-116o;1;9;9;9;9;9;9
0;002;2;B-116p;4;146;9;12;19;61;99
0;002;2;B-119a;2;42;16;16;21;26;26
0;002;2;B-121;3;57;19;19;19;19;19
0;002;2;B-125o;1;6;6;6;6;6;6
0;002;2;B-131;8;13;0;1;2;2;3
0;002;2;B-134o;5;245;14;40;44;47;100
0;002;3;B-106;4;572;54;84;125;202;268
0;002;3;B-107a;1;1;1;1;1;1;1
0;002;3;B-107b;20;193;2;2;2;15;44
0;002;3;B-108b;19;9482;61;339;497;756;921
0;002;3;B-110;46;972;4;13;22;29;35
0;002;3;B-111;13;295;3;10;16;28;68
0;002;3;B-112ap;6;382;5;38;51;71;166
0;002;3;B-112b;14;2295;9;9;23;363;535
0;002;3;B-112c;4;1610;15;224;461;582;674
0;002;3;B-114;15;5360;10;89;318;547;880
0;002;3;B-116p;39;1901;6;17;39;52;170
0;002;3;B-119a;7;101;4;7;13;17;35
0;002;3;B-119b;9;220;5;5;5;25;130
0;002;3;B-120;2;5;2;2;2;3;3
